,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm, min Number, max Number, range Number, mean Number, avg_dev Number, mode Number, min MendeleevNumber, max MendeleevNumber, range MendeleevNumber, mean MendeleevNumber, avg_dev MendeleevNumber, mode MendeleevNumber, min AtomicWeight, max AtomicWeight, range AtomicWeight, mean AtomicWeight, avg_dev AtomicWeight, mode AtomicWeight, min MeltingT, max MeltingT, range MeltingT, mean MeltingT, avg_dev MeltingT, mode MeltingT, min Column, max Column, range Column, mean Column, avg_dev Column, mode Column, min Row, max Row, range Row, mean Row, avg_dev Row, mode Row, min CovalentRadius, max CovalentRadius, range CovalentRadius, mean CovalentRadius, avg_dev CovalentRadius, mode CovalentRadius, min Electronegativity, max Electronegativity, range Electronegativity, mean Electronegativity, avg_dev Electronegativity, mode Electronegativity, min NsValence, max NsValence, range NsValence, mean NsValence, avg_dev NsValence, mode NsValence, min NpValence, max NpValence, range NpValence, mean NpValence, avg_dev NpValence, mode NpValence, min NdValence, max NdValence, range NdValence, mean NdValence, avg_dev NdValence, mode NdValence, min NfValence, max NfValence, range NfValence, mean NfValence, avg_dev NfValence, mode NfValence, min NValence, max NValence, range NValence, mean NValence, avg_dev NValence, mode NValence, min NsUnfilled, max NsUnfilled, range NsUnfilled, mean NsUnfilled, avg_dev NsUnfilled, mode NsUnfilled, min NpUnfilled, max NpUnfilled, range NpUnfilled, mean NpUnfilled, avg_dev NpUnfilled, mode NpUnfilled, min NdUnfilled, max NdUnfilled, range NdUnfilled, mean NdUnfilled, avg_dev NdUnfilled, mode NdUnfilled, min NfUnfilled, max NfUnfilled, range NfUnfilled, mean NfUnfilled, avg_dev NfUnfilled, mode NfUnfilled, min NUnfilled, max NUnfilled, range NUnfilled, mean NUnfilled, avg_dev NUnfilled, mode NUnfilled, min GSvolume_pa, max GSvolume_pa, range GSvolume_pa, mean GSvolume_pa, avg_dev GSvolume_pa, mode GSvolume_pa, min GSbandgap, max GSbandgap, range GSbandgap, mean GSbandgap, avg_dev GSbandgap, mode GSbandgap, min GSmagmom, max GSmagmom, range GSmagmom, mean GSmagmom, avg_dev GSmagmom, mode GSmagmom, min SpaceGroupNumber, max SpaceGroupNumber, range SpaceGroupNumber, mean SpaceGroupNumber, avg_dev SpaceGroupNumber, mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,E_HM min,E_HM max,E_HM mu,E_HM dev,BulkMod
216,3,0.8336666000266535,0.8189762931827694,0.8167244812337213,0.8166683868372978,0.8166666769015762,28.0,57.0,29.0,33.2,8.493333333333336,28.0,13.0,80.0,67.0,53.31666666666667,13.438888888888888,61.0,58.6934,138.90547,80.21207000000001,73.06235500000001,23.469293166666677,58.6934,505.08,1728.0,1222.92,1618.4513333333334,178.92948888888884,1728.0,3.0,14.0,11.0,8.9,1.9666666666666666,10.0,4.0,6.0,2.0,4.3500000000000005,0.571666666666667,4.0,124.0,207.0,83.0,138.08333333333334,23.002777777777784,124.0,1.1,1.96,0.8599999999999999,1.7758333333333332,0.22527777777777783,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.03333333333333333,0.06555555555555555,0.0,1.0,10.0,9.0,6.866666666666667,1.955555555555555,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,11.0,8.9,1.9666666666666666,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.06666666666666667,0.1311111111111111,0.0,0.0,9.0,9.0,3.1333333333333333,1.9555555555555557,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.1999999999999997,1.96,2.0,10.32,36.8975,26.5775,15.132333333333335,7.860144444444445,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.48623900500000006,0.17828763516666668,0.5953947,141.0,225.0,84.0,218.4333333333333,10.725555555555571,225.0,2.0,0.03333333333333333,6.866666666666667,0.0,False,0.16881260156382916,0.021068207690506522,-16.31274774568045,210.493927527842,70.08842171065952,16.712437888377092,138.805
217,4,0.6972166887783963,0.6709789900999482,0.6668049556374129,0.6666725702079804,0.6666667303691033,13.0,57.0,44.0,31.666666666666668,8.444444444444445,28.0,13.0,73.0,60.0,54.25,13.75,61.0,26.9815386,138.90547,111.92393140000001,69.82380655,23.027221150000003,58.6934,933.47,1728.0,794.53,1541.7699999999998,248.30666666666676,1728.0,3.0,13.0,10.0,9.166666666666666,2.055555555555556,10.0,3.0,6.0,3.0,4.25,0.5833333333333334,4.0,121.0,207.0,86.0,138.25,22.916666666666668,124.0,1.1,1.91,0.8099999999999998,1.7491666666666668,0.23958333333333318,1.91,1.0,2.0,1.0,1.9166666666666667,0.1527777777777777,2.0,0.0,1.0,1.0,0.08333333333333333,0.15277777777777776,0.0,0.0,10.0,10.0,6.333333333333333,2.8333333333333335,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,8.333333333333334,2.666666666666666,10.0,0.0,1.0,1.0,0.08333333333333333,0.15277777777777776,0.0,0.0,5.0,5.0,0.4166666666666667,0.7638888888888888,0.0,0.0,9.0,9.0,2.8333333333333335,2.055555555555556,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.3333333333333335,2.1666666666666665,2.0,10.32,36.8975,26.5775,15.325416666666667,7.383125,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.39692980000000005,0.26461986666666665,0.5953947,194.0,225.0,31.0,219.83333333333334,8.611111111111105,225.0,1.9166666666666667,0.08333333333333333,6.333333333333333,0.0,False,0.15127919640511056,0.021118660459264072,-23.79895147649854,210.493927527842,64.50125944525878,16.052448118072306,127.95666666666668
218,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,24.0,57.0,33.0,32.166666666666664,8.277777777777777,28.0,13.0,61.0,48.0,51.0,13.333333333333334,61.0,51.9961,138.90547,86.90937000000001,70.94586166666666,22.65320277777778,58.6934,1193.0,2180.0,987.0,1714.1666666666667,173.72222222222217,1728.0,3.0,10.0,7.0,8.166666666666666,2.4444444444444446,10.0,4.0,6.0,2.0,4.333333333333333,0.5555555555555554,4.0,124.0,207.0,83.0,140.33333333333334,22.22222222222223,124.0,1.1,1.91,0.8099999999999998,1.7333333333333332,0.23555555555555555,1.91,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,6.333333333333333,2.2222222222222223,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,8.166666666666666,2.4444444444444446,10.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.6666666666666665,2.2222222222222223,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.8333333333333335,2.444444444444444,2.0,10.32,36.8975,26.5775,14.894583333333335,7.334305555555557,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.39692980000000005,0.26461986666666665,0.5953947,194.0,229.0,35.0,220.5,8.833333333333334,225.0,1.8333333333333333,0.0,6.333333333333333,0.0,False,0.15127919640511056,0.020626014523294378,17.35993208442438,210.493927527842,66.77399395043665,13.931142046758522,143.34
219,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,28.0,57.0,29.0,33.0,8.0,28.0,13.0,64.0,51.0,53.5,13.5,61.0,58.6934,138.90547,80.21207000000001,72.87084499999999,22.011541666666663,58.6934,1193.0,1728.0,535.0,1577.1283333333333,201.16222222222223,1728.0,3.0,11.0,8.0,9.0,2.0,10.0,4.0,6.0,2.0,4.333333333333333,0.5555555555555554,4.0,124.0,207.0,83.0,139.16666666666666,22.611111111111104,124.0,1.1,1.91,0.8099999999999998,1.7733333333333334,0.2244444444444443,1.91,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,7.166666666666667,2.0555555555555554,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,9.0,2.0,10.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.8333333333333335,2.055555555555556,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.0,2.0,2.0,10.32,36.8975,26.5775,14.874583333333334,7.340972222222223,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.39692980000000005,0.26461986666666665,0.5953947,194.0,225.0,31.0,219.83333333333334,8.611111111111105,225.0,1.8333333333333333,0.0,7.166666666666667,0.0,False,0.15127919640511056,0.020918694316784472,-23.79895147649854,210.493927527842,59.91418002361616,17.119946151861516,132.37666666666667
220,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,26.0,57.0,31.0,32.5,8.166666666666666,28.0,13.0,61.0,48.0,52.0,13.0,61.0,55.845,138.90547,83.06047000000001,71.587345,22.439375000000002,58.6934,1193.0,1811.0,618.0,1652.6666666666667,153.22222222222217,1728.0,3.0,10.0,7.0,8.5,2.0,10.0,4.0,6.0,2.0,4.333333333333333,0.5555555555555554,4.0,124.0,207.0,83.0,139.16666666666666,22.611111111111104,124.0,1.1,1.91,0.8099999999999998,1.7616666666666667,0.22055555555555548,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,6.5,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,8.5,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.5,2.0,2.0,10.32,36.8975,26.5775,14.817916666666667,7.359861111111111,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7487069333333333,0.45398528888888884,0.5953947,194.0,229.0,35.0,220.5,8.833333333333334,225.0,2.0,0.0,6.5,0.0,False,0.15127919640511056,0.020451209270233937,21.54789775769038,210.493927527842,67.47198822931432,13.60786644365661,138.14
221,4,0.6972166887783963,0.6709789900999482,0.6668049556374129,0.6666725702079804,0.6666667303691033,26.0,57.0,31.0,32.75,8.083333333333334,28.0,13.0,64.0,51.0,52.75,13.25,61.0,55.845,138.90547,83.06047000000001,72.22909499999999,22.225458333333325,58.6934,1193.0,1811.0,618.0,1614.8975,183.48708333333332,1728.0,3.0,11.0,8.0,8.75,2.0416666666666665,10.0,4.0,6.0,2.0,4.333333333333333,0.5555555555555554,4.0,124.0,207.0,83.0,139.16666666666666,22.611111111111104,124.0,1.1,1.91,0.8099999999999998,1.7675,0.2224999999999999,1.91,1.0,2.0,1.0,1.9166666666666667,0.1527777777777777,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,6.833333333333333,2.0833333333333335,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,8.75,2.0416666666666665,10.0,0.0,1.0,1.0,0.08333333333333333,0.15277777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.1666666666666665,2.0833333333333335,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.25,2.0416666666666665,2.0,10.32,36.8975,26.5775,14.84625,7.350416666666667,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5728183666666667,0.2864091833333333,0.5953947,194.0,229.0,35.0,220.16666666666666,8.722222222222229,225.0,1.9166666666666667,0.0,6.833333333333333,0.0,False,0.15127919640511056,0.02069345352957715,-23.79895147649854,210.493927527842,63.69308412646524,16.225517541196226,134.72
222,5,0.7275338861905717,0.7103594431462024,0.7083701338259747,0.7083342125126595,0.7083333373252779,27.0,58.0,31.0,33.699999999999996,9.191666666666665,28.0,13.0,80.0,67.0,53.60833333333333,13.40277777777778,61.0,58.6934,140.116,81.42260000000002,74.62310391666666,25.18206536805556,58.6934,505.08,1768.0,1262.92,1587.1450000000002,229.68708333333322,1728.0,3.0,14.0,11.0,8.916666666666666,1.972222222222223,10.0,4.0,6.0,2.0,4.375,0.59375,4.0,124.0,207.0,83.0,138.525,22.66458333333334,124.0,1.1,1.96,0.8599999999999999,1.77525,0.22374999999999992,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.08333333333333333,0.1597222222222222,0.0,1.0,10.0,9.0,6.833333333333333,1.9444444444444449,8.0,0.0,1.0,1.0,0.03333333333333333,0.06444444444444446,0.0,3.0,14.0,11.0,8.950000000000001,1.9166666666666659,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.16666666666666666,0.3194444444444444,0.0,0.0,9.0,9.0,3.1666666666666665,1.9444444444444444,2.0,0.0,13.0,13.0,0.43333333333333335,0.8377777777777778,0.0,2.0,22.0,20.0,3.766666666666667,2.630555555555556,2.0,10.245,37.24,26.995000000000005,15.711624999999998,8.549239583333332,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.5507771791666667,0.22949049131944446,0.5953947,141.0,225.0,84.0,213.75,15.9375,225.0,2.0,0.08333333333333333,6.833333333333333,0.03333333333333333,False,0.16881260156382916,0.020839810870493903,-16.31274774568045,210.493927527842,65.76520983451205,13.397352654322248,134.32
223,4,0.80607115076077,0.7946672276668536,0.7934089155178154,0.793388834776554,0.7933884310641984,28.0,58.0,30.0,33.73553719008265,9.101017690048499,28.0,13.0,80.0,67.0,53.917355371900825,13.394167065091183,61.0,58.6934,140.116,81.42260000000002,74.47163570247935,25.036539296496148,58.6934,505.08,1728.0,1222.92,1585.003305785124,226.9038453657537,1728.0,3.0,14.0,11.0,9.008264462809917,1.986203128201626,10.0,4.0,6.0,2.0,4.371900826446281,0.5901236254354212,4.0,124.0,207.0,83.0,138.2396694214876,22.59517792500512,124.0,1.1,1.96,0.8599999999999999,1.7788429752066115,0.22308858684516084,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.08264462809917356,0.15845912164469642,0.0,1.0,10.0,9.0,6.925619834710743,1.958882589987023,8.0,0.0,1.0,1.0,0.03305785123966942,0.06393005942217062,0.0,3.0,14.0,11.0,9.041322314049587,1.9310156410081274,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.1652892561983471,0.31691824328939283,0.0,0.0,9.0,9.0,3.0743801652892566,1.958882589987023,2.0,0.0,13.0,13.0,0.4297520661157025,0.8310907724882182,0.0,2.0,22.0,20.0,3.6694214876033064,2.648999385287891,2.0,10.32,37.24,26.92,15.673264462809918,8.494436172392597,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.4723792661157025,0.19519804384946388,0.5953947,141.0,225.0,84.0,216.40495867768595,13.638412676729729,225.0,2.0,0.08264462809917356,6.925619834710743,0.03305785123966942,False,0.16881260156382916,0.020823986875998946,-16.31274774568045,210.493927527842,67.24654414934322,14.603604440736172,134.96
224,4,0.8401355710703945,0.8337457514154754,0.8333356431722618,0.8333333499805514,0.8333333333459041,27.0,59.0,32.0,32.23166666666666,8.719444444444441,27.0,13.0,58.0,45.0,50.96333333333333,11.72777777777778,58.0,58.933195,140.90765,81.97445499999999,72.50604401666666,22.621415027777783,58.933195,1071.0,1768.0,697.0,1666.0033333333333,169.99444444444444,1768.0,3.0,9.0,6.0,8.0,1.6666666666666667,9.0,4.0,6.0,2.0,4.333333333333333,0.5555555555555554,4.0,126.0,207.0,81.0,138.97833333333332,21.63055555555555,126.0,1.1,1.88,0.7799999999999998,1.7537666666666665,0.21038888888888893,1.88,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5.913333333333333,1.8111111111111111,7.0,0.0,3.0,3.0,0.31833333333333336,0.54435,0.0,3.0,9.0,6.0,8.231666666666667,1.2805555555555552,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.22,0.9248,3.0,0.0,13.0,13.0,1.7116666666666667,2.92695,0.0,3.0,22.0,19.0,4.931666666666667,3.219444444444445,3.0,10.245,37.24,26.995000000000005,14.6011125,7.260187500000001,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,1.2903926666666667,0.43013088888888884,1.5484712,194.0,194.0,0.0,194.0,0.0,194.0,2.0,0.0,5.913333333333333,0.31833333333333336,False,0.14109761379215235,0.01855891810550146,23.016612431938764,210.493927527842,51.75176430690028,5.905149447005712,149.32
225,3,0.8468897343941667,0.8349524078356251,0.8333648242865445,0.8333340621649449,0.8333333363087226,27.0,58.0,31.0,32.15,8.583333333333332,27.0,13.0,58.0,45.0,50.800000000000004,11.999999999999998,58.0,58.933195,140.116,81.18280500000002,72.443487,22.51715333333334,58.933195,1071.0,1768.0,697.0,1653.8666666666668,190.22222222222217,1768.0,3.0,9.0,6.0,8.0,1.6666666666666667,9.0,4.0,6.0,2.0,4.333333333333333,0.5555555555555554,4.0,126.0,207.0,81.0,139.04999999999998,21.74999999999999,126.0,1.1,1.88,0.7799999999999998,1.753,0.21166666666666667,1.88,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,6.0,1.6666666666666667,7.0,0.0,1.0,1.0,0.15,0.255,0.0,3.0,9.0,6.0,8.15,1.4166666666666663,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,4.0,1.6666666666666667,3.0,0.0,13.0,13.0,1.9500000000000002,3.315,0.0,3.0,22.0,19.0,5.95,4.916666666666667,3.0,10.245,37.24,26.995000000000005,14.738458333333334,7.489097222222225,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,1.2903926666666667,0.43013088888888884,1.5484712,194.0,194.0,0.0,194.0,0.0,194.0,2.0,0.0,6.0,0.15,False,0.14109761379215235,0.018767256290226218,23.016612431938764,210.493927527842,49.0711265673496,9.549369484097795,148.38
226,3,0.8445906306213286,0.8344872902115354,0.8333508259322728,0.8333336529184895,0.8333333342495939,27.0,58.0,31.0,32.13333333333333,8.555555555555555,27.0,13.0,58.0,45.0,50.76666666666667,12.055555555555552,58.0,58.933195,140.116,81.18280500000002,72.4233115,22.483527500000005,58.933195,1071.0,1768.0,697.0,1655.8999999999999,186.8333333333334,1768.0,3.0,9.0,6.0,8.0,1.6666666666666667,9.0,4.0,6.0,2.0,4.333333333333333,0.5555555555555554,4.0,126.0,207.0,81.0,139.1,21.833333333333332,126.0,1.1,1.88,0.7799999999999998,1.7526666666666664,0.2122222222222223,1.88,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,6.0,1.6666666666666667,7.0,0.0,1.0,1.0,0.13333333333333333,0.23111111111111113,0.0,3.0,9.0,6.0,8.133333333333333,1.4444444444444446,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,4.0,1.6666666666666667,3.0,0.0,13.0,13.0,1.7333333333333334,3.0044444444444447,0.0,3.0,22.0,19.0,5.733333333333334,4.555555555555556,3.0,10.245,37.24,26.995000000000005,14.732750000000001,7.479583333333335,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,1.2903926666666667,0.43013088888888884,1.5484712,194.0,194.0,0.0,194.0,0.0,194.0,2.0,0.0,6.0,0.13333333333333333,False,0.14109761379215235,0.018859660114030966,23.016612431938764,210.493927527842,49.64798268370957,6.962561781830245,148.38
227,3,0.8445906306213286,0.8344872902115354,0.8333508259322728,0.8333336529184895,0.8333333342495939,27.0,59.0,32.0,32.266666666666666,8.777777777777777,27.0,13.0,58.0,45.0,51.03333333333333,11.611111111111114,58.0,58.933195,140.90765,81.97445499999999,72.52886483333333,22.659449722222224,58.933195,1193.0,1768.0,575.0,1673.6333333333332,157.27777777777786,1768.0,3.0,9.0,6.0,8.0,1.6666666666666667,9.0,4.0,6.0,2.0,4.333333333333333,0.5555555555555554,4.0,126.0,207.0,81.0,138.96666666666667,21.611111111111114,126.0,1.1,1.88,0.7799999999999998,1.7539999999999998,0.21000000000000008,1.88,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5.866666666666667,1.8888888888888886,7.0,0.0,3.0,3.0,0.4000000000000001,0.6933333333333334,0.0,3.0,9.0,6.0,8.266666666666667,1.2222222222222217,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.8000000000000003,0.7466666666666665,3.0,0.0,11.0,11.0,1.4666666666666668,2.542222222222222,0.0,3.0,11.0,8.0,4.266666666666667,2.111111111111111,3.0,10.245,36.8975,26.652500000000003,14.524083333333332,7.131805555555555,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,1.2903926666666667,0.43013088888888884,1.5484712,194.0,194.0,0.0,194.0,0.0,194.0,2.0,0.0,5.866666666666667,0.4000000000000001,False,0.14109761379215235,0.018496482908085653,23.016612431938764,210.493927527842,53.50579946008291,8.338754322300638,143.14
228,3,0.841955396021006,0.8339550915402607,0.8333380266138019,0.8333333784868499,0.8333333333858259,27.0,58.0,31.0,32.1,8.500000000000002,27.0,13.0,58.0,45.0,50.699999999999996,12.166666666666671,58.0,58.933195,140.116,81.18280500000002,72.38296050000001,22.416275833333344,58.933195,1071.0,1768.0,697.0,1659.9666666666665,180.05555555555569,1768.0,3.0,9.0,6.0,8.0,1.6666666666666667,9.0,4.0,6.0,2.0,4.333333333333333,0.5555555555555554,4.0,126.0,207.0,81.0,139.20000000000002,22.00000000000001,126.0,1.1,1.88,0.7799999999999998,1.7519999999999998,0.21333333333333337,1.88,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,6.0,1.6666666666666667,7.0,0.0,1.0,1.0,0.09999999999999999,0.18000000000000002,0.0,3.0,9.0,6.0,8.1,1.5000000000000002,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,4.0,1.6666666666666667,3.0,0.0,13.0,13.0,1.3,2.34,0.0,3.0,22.0,19.0,5.3,3.8333333333333335,3.0,10.245,37.24,26.995000000000005,14.721333333333334,7.460555555555557,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,1.2903926666666667,0.43013088888888884,1.5484712,194.0,194.0,0.0,194.0,0.0,194.0,2.0,0.0,6.0,0.09999999999999999,False,0.14109761379215235,0.019044301103306845,23.016612431938764,210.493927527842,50.8016949164295,2.151826788931373,149.88
229,3,0.841955396021006,0.8339550915402607,0.8333380266138019,0.8333333784868499,0.8333333333858259,27.0,59.0,32.0,32.199999999999996,8.666666666666664,27.0,13.0,58.0,45.0,50.9,11.833333333333334,58.0,58.933195,140.90765,81.97445499999999,72.4621255,22.548217500000003,58.933195,1193.0,1768.0,575.0,1673.2666666666667,157.8888888888889,1768.0,3.0,9.0,6.0,8.0,1.6666666666666667,9.0,4.0,6.0,2.0,4.333333333333333,0.5555555555555554,4.0,126.0,207.0,81.0,139.1,21.83333333333333,126.0,1.1,1.88,0.7799999999999998,1.753,0.21166666666666667,1.88,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5.8999999999999995,1.833333333333334,7.0,0.0,3.0,3.0,0.3,0.54,0.0,3.0,9.0,6.0,8.200000000000001,1.3333333333333326,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.1,0.7866666666666667,3.0,0.0,11.0,11.0,1.0999999999999999,1.9799999999999998,0.0,3.0,11.0,8.0,4.2,2.0,3.0,10.245,36.8975,26.652500000000003,14.564833333333333,7.199722222222223,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,1.2903926666666667,0.43013088888888884,1.5484712,194.0,194.0,0.0,194.0,0.0,194.0,2.0,0.0,5.8999999999999995,0.3,False,0.14109761379215235,0.018772334797811967,23.016612431938764,210.493927527842,53.69505749870952,2.784402712571852,143.26
230,4,0.8417211203507041,0.8339926338054608,0.8333396133336138,0.8333334082395477,0.8333333334482407,27.0,59.0,32.0,32.07,8.450000000000001,27.0,13.0,58.0,45.0,50.63999999999999,12.266666666666671,58.0,58.933195,140.90765,81.97445499999999,72.34175766666668,22.347604444444457,58.933195,1071.0,1768.0,697.0,1666.6016666666667,168.9972222222222,1768.0,3.0,9.0,6.0,8.0,1.6666666666666667,9.0,4.0,6.0,2.0,4.333333333333333,0.5555555555555554,4.0,126.0,207.0,81.0,139.31333333333333,22.188888888888886,126.0,1.1,1.88,0.7799999999999998,1.751283333333333,0.21452777777777787,1.88,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5.988333333333333,1.6861111111111111,7.0,0.0,3.0,3.0,0.08166666666666668,0.15380555555555556,0.0,3.0,9.0,6.0,8.07,1.5499999999999998,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.895,1.5825500000000001,3.0,0.0,13.0,13.0,0.735,1.38425,0.0,3.0,22.0,19.0,4.63,2.7166666666666663,3.0,10.245,37.24,26.995000000000005,14.688804166666666,7.406340277777779,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,1.2903926666666667,0.4301308888888889,1.5484712,194.0,194.0,0.0,194.0,0.0,194.0,2.0,0.0,5.988333333333333,0.08166666666666668,False,0.14109761379215235,0.01924313481817502,23.016612431938764,210.493927527842,52.58139417526208,8.212336799600475,145.04
