,Composition_Formula,GBTPredict
6039,MgTiMnFeCo,1.0
6040,MgTiMnFeNi,2.0
6041,MgTiMnFeCu,2.0
6042,MgTiMnFeZn,2.0
6043,MgTiMnFeZr,0.0
6044,MgTiMnFeNb,2.0
6045,MgTiMnFeMo,2.0
6046,MgTiMnFePd,2.0
6047,MgTiMnFeHf,1.0
6048,MgTiMnFeTa,1.0
6049,MgTiMnCoNi,1.0
6050,MgTiMnCoCu,1.0
6051,MgTiMnCoZn,1.0
6052,MgTiMnCoZr,2.0
6053,MgTiMnCoNb,2.0
6054,MgTiMnCoMo,2.0
6055,MgTiMnCoPd,2.0
6056,MgTiMnCoHf,1.0
6057,MgTiMnCoTa,1.0
6058,MgTiMnNiCu,2.0
6059,MgTiMnNiZn,2.0
6060,MgTiMnNiZr,1.0
6061,MgTiMnNiNb,2.0
6062,MgTiMnNiMo,2.0
6063,MgTiMnNiPd,2.0
6064,MgTiMnNiHf,1.0
6065,MgTiMnNiTa,1.0
6066,MgTiMnCuZn,2.0
6067,MgTiMnCuZr,2.0
6068,MgTiMnCuNb,2.0
6069,MgTiMnCuMo,2.0
6070,MgTiMnCuPd,2.0
6071,MgTiMnCuHf,1.0
6072,MgTiMnCuTa,1.0
6073,MgTiMnZnZr,2.0
6074,MgTiMnZnNb,1.0
6075,MgTiMnZnMo,2.0
6076,MgTiMnZnPd,2.0
6077,MgTiMnZnHf,1.0
6078,MgTiMnZnTa,1.0
6079,MgTiMnZrNb,0.0
6080,MgTiMnZrMo,1.0
6081,MgTiMnZrPd,2.0
6082,MgTiMnZrHf,1.0
6083,MgTiMnZrTa,1.0
6084,MgTiMnNbMo,2.0
6085,MgTiMnNbPd,2.0
6086,MgTiMnNbHf,1.0
6087,MgTiMnNbTa,1.0
6088,MgTiMnMoPd,2.0
6089,MgTiMnMoHf,1.0
6090,MgTiMnMoTa,1.0
6091,MgTiMnPdHf,1.0
6092,MgTiMnPdTa,1.0
6093,MgTiMnHfTa,1.0
6094,MgTiFeCoNi,1.0
6095,MgTiFeCoCu,1.0
6096,MgTiFeCoZn,2.0
6097,MgTiFeCoZr,2.0
6098,MgTiFeCoNb,2.0
6099,MgTiFeCoMo,2.0
6100,MgTiFeCoPd,2.0
6101,MgTiFeCoHf,1.0
6102,MgTiFeCoTa,1.0
6103,MgTiFeNiCu,2.0
6104,MgTiFeNiZn,2.0
6105,MgTiFeNiZr,2.0
6106,MgTiFeNiNb,2.0
6107,MgTiFeNiMo,2.0
6108,MgTiFeNiPd,2.0
6109,MgTiFeNiHf,1.0
6110,MgTiFeNiTa,1.0
6111,MgTiFeCuZn,2.0
6112,MgTiFeCuZr,2.0
6113,MgTiFeCuNb,2.0
6114,MgTiFeCuMo,2.0
6115,MgTiFeCuPd,2.0
6116,MgTiFeCuHf,1.0
6117,MgTiFeCuTa,1.0
6118,MgTiFeZnZr,2.0
6119,MgTiFeZnNb,2.0
6120,MgTiFeZnMo,2.0
6121,MgTiFeZnPd,2.0
6122,MgTiFeZnHf,1.0
6123,MgTiFeZnTa,1.0
6124,MgTiFeZrNb,0.0
6125,MgTiFeZrMo,0.0
6126,MgTiFeZrPd,2.0
6127,MgTiFeZrHf,1.0
6128,MgTiFeZrTa,1.0
6129,MgTiFeNbMo,2.0
6130,MgTiFeNbPd,2.0
6131,MgTiFeNbHf,1.0
6132,MgTiFeNbTa,1.0
6133,MgTiFeMoPd,2.0
6134,MgTiFeMoHf,1.0
6135,MgTiFeMoTa,1.0
6136,MgTiFePdHf,1.0
6137,MgTiFePdTa,1.0
6138,MgTiFeHfTa,1.0
6139,MgTiCoNiCu,1.0
6140,MgTiCoNiZn,1.0
6141,MgTiCoNiZr,2.0
6142,MgTiCoNiNb,1.0
6143,MgTiCoNiMo,2.0
6144,MgTiCoNiPd,2.0
6145,MgTiCoNiHf,1.0
6146,MgTiCoNiTa,1.0
6147,MgTiCoCuZn,2.0
6148,MgTiCoCuZr,2.0
6149,MgTiCoCuNb,2.0
6150,MgTiCoCuMo,2.0
6151,MgTiCoCuPd,2.0
6152,MgTiCoCuHf,1.0
6153,MgTiCoCuTa,1.0
6154,MgTiCoZnZr,1.0
6155,MgTiCoZnNb,2.0
6156,MgTiCoZnMo,2.0
6157,MgTiCoZnPd,2.0
6158,MgTiCoZnHf,1.0
6159,MgTiCoZnTa,1.0
6160,MgTiCoZrNb,0.0
6161,MgTiCoZrMo,0.0
6162,MgTiCoZrPd,2.0
6163,MgTiCoZrHf,1.0
6164,MgTiCoZrTa,1.0
6165,MgTiCoNbMo,2.0
6166,MgTiCoNbPd,2.0
6167,MgTiCoNbHf,1.0
6168,MgTiCoNbTa,1.0
6169,MgTiCoMoPd,2.0
6170,MgTiCoMoHf,1.0
6171,MgTiCoMoTa,1.0
6172,MgTiCoPdHf,1.0
6173,MgTiCoPdTa,1.0
6174,MgTiCoHfTa,1.0
6175,MgTiNiCuZn,2.0
6176,MgTiNiCuZr,2.0
6177,MgTiNiCuNb,2.0
6178,MgTiNiCuMo,2.0
6179,MgTiNiCuPd,2.0
6180,MgTiNiCuHf,1.0
6181,MgTiNiCuTa,1.0
6182,MgTiNiZnZr,1.0
6183,MgTiNiZnNb,2.0
6184,MgTiNiZnMo,2.0
6185,MgTiNiZnPd,2.0
6186,MgTiNiZnHf,1.0
6187,MgTiNiZnTa,1.0
6188,MgTiNiZrNb,1.0
6189,MgTiNiZrMo,1.0
6190,MgTiNiZrPd,2.0
6191,MgTiNiZrHf,1.0
6192,MgTiNiZrTa,1.0
6193,MgTiNiNbMo,2.0
6194,MgTiNiNbPd,2.0
6195,MgTiNiNbHf,1.0
6196,MgTiNiNbTa,1.0
6197,MgTiNiMoPd,2.0
6198,MgTiNiMoHf,1.0
6199,MgTiNiMoTa,1.0
6200,MgTiNiPdHf,1.0
6201,MgTiNiPdTa,1.0
6202,MgTiNiHfTa,1.0
6203,MgTiCuZnZr,2.0
6204,MgTiCuZnNb,2.0
6205,MgTiCuZnMo,2.0
6206,MgTiCuZnPd,2.0
6207,MgTiCuZnHf,1.0
6208,MgTiCuZnTa,1.0
6209,MgTiCuZrNb,2.0
6210,MgTiCuZrMo,2.0
6211,MgTiCuZrPd,2.0
6212,MgTiCuZrHf,1.0
6213,MgTiCuZrTa,1.0
6214,MgTiCuNbMo,2.0
6215,MgTiCuNbPd,2.0
6216,MgTiCuNbHf,1.0
6217,MgTiCuNbTa,1.0
6218,MgTiCuMoPd,2.0
6219,MgTiCuMoHf,1.0
6220,MgTiCuMoTa,1.0
6221,MgTiCuPdHf,1.0
6222,MgTiCuPdTa,1.0
6223,MgTiCuHfTa,1.0
6224,MgTiZnZrNb,1.0
6225,MgTiZnZrMo,1.0
6226,MgTiZnZrPd,2.0
6227,MgTiZnZrHf,1.0
6228,MgTiZnZrTa,1.0
6229,MgTiZnNbMo,2.0
6230,MgTiZnNbPd,2.0
6231,MgTiZnNbHf,1.0
6232,MgTiZnNbTa,1.0
6233,MgTiZnMoPd,2.0
6234,MgTiZnMoHf,1.0
6235,MgTiZnMoTa,1.0
6236,MgTiZnPdHf,1.0
6237,MgTiZnPdTa,1.0
6238,MgTiZnHfTa,1.0
6239,MgTiZrNbMo,1.0
6240,MgTiZrNbPd,1.0
6241,MgTiZrNbHf,1.0
6242,MgTiZrNbTa,1.0
6243,MgTiZrMoPd,1.0
6244,MgTiZrMoHf,1.0
6245,MgTiZrMoTa,1.0
6246,MgTiZrPdHf,1.0
6247,MgTiZrPdTa,1.0
6248,MgTiZrHfTa,1.0
6249,MgTiNbMoPd,1.0
6250,MgTiNbMoHf,1.0
6251,MgTiNbMoTa,1.0
6252,MgTiNbPdHf,1.0
6253,MgTiNbPdTa,1.0
6254,MgTiNbHfTa,1.0
6255,MgTiMoPdHf,1.0
6256,MgTiMoPdTa,1.0
6257,MgTiMoHfTa,1.0
6258,MgTiPdHfTa,1.0
6259,MgVCrMnFe,1.0
6260,MgVCrMnCo,1.0
6261,MgVCrMnNi,2.0
6262,MgVCrMnCu,2.0
6263,MgVCrMnZn,2.0
6264,MgVCrMnZr,2.0
6265,MgVCrMnNb,2.0
6266,MgVCrMnMo,2.0
6267,MgVCrMnPd,2.0
6268,MgVCrMnHf,1.0
6269,MgVCrMnTa,1.0
6270,MgVCrFeCo,1.0
6271,MgVCrFeNi,2.0
6272,MgVCrFeCu,2.0
6273,MgVCrFeZn,2.0
6274,MgVCrFeZr,0.0
6275,MgVCrFeNb,2.0
6276,MgVCrFeMo,2.0
6277,MgVCrFePd,2.0
6278,MgVCrFeHf,1.0
6279,MgVCrFeTa,1.0
6280,MgVCrCoNi,2.0
6281,MgVCrCoCu,2.0
6282,MgVCrCoZn,2.0
6283,MgVCrCoZr,2.0
6284,MgVCrCoNb,2.0
6285,MgVCrCoMo,2.0
6286,MgVCrCoPd,2.0
6287,MgVCrCoHf,1.0
6288,MgVCrCoTa,1.0
6289,MgVCrNiCu,2.0
6290,MgVCrNiZn,2.0
6291,MgVCrNiZr,2.0
6292,MgVCrNiNb,2.0
6293,MgVCrNiMo,2.0
6294,MgVCrNiPd,2.0
6295,MgVCrNiHf,1.0
6296,MgVCrNiTa,1.0
6297,MgVCrCuZn,2.0
6298,MgVCrCuZr,2.0
6299,MgVCrCuNb,2.0
6300,MgVCrCuMo,2.0
6301,MgVCrCuPd,2.0
6302,MgVCrCuHf,1.0
6303,MgVCrCuTa,1.0
6304,MgVCrZnZr,1.0
6305,MgVCrZnNb,2.0
6306,MgVCrZnMo,2.0
6307,MgVCrZnPd,2.0
6308,MgVCrZnHf,1.0
6309,MgVCrZnTa,1.0
6310,MgVCrZrNb,2.0
6311,MgVCrZrMo,2.0
6312,MgVCrZrPd,2.0
6313,MgVCrZrHf,1.0
6314,MgVCrZrTa,1.0
6315,MgVCrNbMo,2.0
6316,MgVCrNbPd,2.0
6317,MgVCrNbHf,1.0
6318,MgVCrNbTa,1.0
6319,MgVCrMoPd,2.0
6320,MgVCrMoHf,1.0
6321,MgVCrMoTa,1.0
6322,MgVCrPdHf,1.0
6323,MgVCrPdTa,1.0
6324,MgVCrHfTa,1.0
6325,MgVMnFeCo,1.0
6326,MgVMnFeNi,2.0
6327,MgVMnFeCu,2.0
6328,MgVMnFeZn,2.0
6329,MgVMnFeZr,0.0
6330,MgVMnFeNb,2.0
6331,MgVMnFeMo,2.0
6332,MgVMnFePd,2.0
6333,MgVMnFeHf,1.0
6334,MgVMnFeTa,1.0
6335,MgVMnCoNi,1.0
6336,MgVMnCoCu,1.0
6337,MgVMnCoZn,1.0
6338,MgVMnCoZr,0.0
6339,MgVMnCoNb,1.0
6340,MgVMnCoMo,2.0
6341,MgVMnCoPd,2.0
6342,MgVMnCoHf,1.0
6343,MgVMnCoTa,1.0
6344,MgVMnNiCu,2.0
6345,MgVMnNiZn,2.0
6346,MgVMnNiZr,2.0
6347,MgVMnNiNb,2.0
6348,MgVMnNiMo,2.0
6349,MgVMnNiPd,2.0
6350,MgVMnNiHf,1.0
6351,MgVMnNiTa,1.0
6352,MgVMnCuZn,2.0
6353,MgVMnCuZr,2.0
6354,MgVMnCuNb,2.0
6355,MgVMnCuMo,2.0
6356,MgVMnCuPd,2.0
6357,MgVMnCuHf,1.0
6358,MgVMnCuTa,1.0
6359,MgVMnZnZr,1.0
6360,MgVMnZnNb,1.0
6361,MgVMnZnMo,2.0
6362,MgVMnZnPd,2.0
6363,MgVMnZnHf,1.0
6364,MgVMnZnTa,1.0
6365,MgVMnZrNb,1.0
6366,MgVMnZrMo,2.0
6367,MgVMnZrPd,2.0
6368,MgVMnZrHf,1.0
6369,MgVMnZrTa,1.0
6370,MgVMnNbMo,2.0
6371,MgVMnNbPd,2.0
6372,MgVMnNbHf,1.0
6373,MgVMnNbTa,1.0
6374,MgVMnMoPd,2.0
6375,MgVMnMoHf,1.0
6376,MgVMnMoTa,1.0
6377,MgVMnPdHf,1.0
6378,MgVMnPdTa,1.0
6379,MgVMnHfTa,1.0
6380,MgVFeCoNi,1.0
6381,MgVFeCoCu,1.0
6382,MgVFeCoZn,1.0
6383,MgVFeCoZr,2.0
6384,MgVFeCoNb,2.0
6385,MgVFeCoMo,2.0
6386,MgVFeCoPd,2.0
6387,MgVFeCoHf,1.0
6388,MgVFeCoTa,1.0
6389,MgVFeNiCu,2.0
6390,MgVFeNiZn,2.0
6391,MgVFeNiZr,2.0
6392,MgVFeNiNb,2.0
6393,MgVFeNiMo,2.0
6394,MgVFeNiPd,2.0
6395,MgVFeNiHf,1.0
6396,MgVFeNiTa,1.0
6397,MgVFeCuZn,2.0
6398,MgVFeCuZr,2.0
6399,MgVFeCuNb,2.0
6400,MgVFeCuMo,2.0
6401,MgVFeCuPd,2.0
6402,MgVFeCuHf,1.0
6403,MgVFeCuTa,1.0
6404,MgVFeZnZr,1.0
6405,MgVFeZnNb,2.0
6406,MgVFeZnMo,2.0
6407,MgVFeZnPd,2.0
6408,MgVFeZnHf,1.0
6409,MgVFeZnTa,1.0
6410,MgVFeZrNb,0.0
6411,MgVFeZrMo,2.0
6412,MgVFeZrPd,2.0
6413,MgVFeZrHf,1.0
6414,MgVFeZrTa,1.0
6415,MgVFeNbMo,2.0
6416,MgVFeNbPd,2.0
6417,MgVFeNbHf,1.0
6418,MgVFeNbTa,1.0
6419,MgVFeMoPd,2.0
6420,MgVFeMoHf,1.0
6421,MgVFeMoTa,1.0
6422,MgVFePdHf,1.0
6423,MgVFePdTa,1.0
6424,MgVFeHfTa,1.0
6425,MgVCoNiCu,1.0
6426,MgVCoNiZn,2.0
6427,MgVCoNiZr,2.0
6428,MgVCoNiNb,2.0
6429,MgVCoNiMo,2.0
6430,MgVCoNiPd,2.0
6431,MgVCoNiHf,1.0
6432,MgVCoNiTa,1.0
6433,MgVCoCuZn,2.0
6434,MgVCoCuZr,2.0
6435,MgVCoCuNb,2.0
6436,MgVCoCuMo,2.0
6437,MgVCoCuPd,2.0
6438,MgVCoCuHf,1.0
6439,MgVCoCuTa,1.0
6440,MgVCoZnZr,2.0
6441,MgVCoZnNb,2.0
6442,MgVCoZnMo,2.0
6443,MgVCoZnPd,2.0
6444,MgVCoZnHf,1.0
6445,MgVCoZnTa,1.0
6446,MgVCoZrNb,0.0
6447,MgVCoZrMo,2.0
6448,MgVCoZrPd,2.0
6449,MgVCoZrHf,1.0
6450,MgVCoZrTa,1.0
6451,MgVCoNbMo,2.0
6452,MgVCoNbPd,2.0
6453,MgVCoNbHf,1.0
6454,MgVCoNbTa,1.0
6455,MgVCoMoPd,2.0
6456,MgVCoMoHf,1.0
6457,MgVCoMoTa,1.0
6458,MgVCoPdHf,1.0
6459,MgVCoPdTa,1.0
6460,MgVCoHfTa,1.0
6461,MgVNiCuZn,2.0
6462,MgVNiCuZr,2.0
6463,MgVNiCuNb,2.0
6464,MgVNiCuMo,2.0
6465,MgVNiCuPd,2.0
6466,MgVNiCuHf,1.0
6467,MgVNiCuTa,1.0
6468,MgVNiZnZr,2.0
6469,MgVNiZnNb,2.0
6470,MgVNiZnMo,2.0
6471,MgVNiZnPd,2.0
6472,MgVNiZnHf,1.0
6473,MgVNiZnTa,1.0
6474,MgVNiZrNb,1.0
6475,MgVNiZrMo,1.0
6476,MgVNiZrPd,2.0
6477,MgVNiZrHf,1.0
6478,MgVNiZrTa,1.0
6479,MgVNiNbMo,2.0
6480,MgVNiNbPd,2.0
6481,MgVNiNbHf,1.0
6482,MgVNiNbTa,1.0
6483,MgVNiMoPd,2.0
6484,MgVNiMoHf,1.0
6485,MgVNiMoTa,1.0
6486,MgVNiPdHf,1.0
6487,MgVNiPdTa,1.0
6488,MgVNiHfTa,1.0
6489,MgVCuZnZr,2.0
6490,MgVCuZnNb,2.0
6491,MgVCuZnMo,2.0
6492,MgVCuZnPd,2.0
6493,MgVCuZnHf,1.0
6494,MgVCuZnTa,1.0
6495,MgVCuZrNb,2.0
6496,MgVCuZrMo,2.0
6497,MgVCuZrPd,2.0
6498,MgVCuZrHf,1.0
6499,MgVCuZrTa,1.0
6500,MgVCuNbMo,2.0
6501,MgVCuNbPd,2.0
6502,MgVCuNbHf,1.0
6503,MgVCuNbTa,1.0
6504,MgVCuMoPd,2.0
6505,MgVCuMoHf,1.0
6506,MgVCuMoTa,1.0
6507,MgVCuPdHf,1.0
6508,MgVCuPdTa,1.0
6509,MgVCuHfTa,1.0
6510,MgVZnZrNb,1.0
6511,MgVZnZrMo,1.0
6512,MgVZnZrPd,2.0
6513,MgVZnZrHf,1.0
6514,MgVZnZrTa,1.0
6515,MgVZnNbMo,2.0
6516,MgVZnNbPd,2.0
6517,MgVZnNbHf,1.0
6518,MgVZnNbTa,1.0
6519,MgVZnMoPd,2.0
6520,MgVZnMoHf,1.0
6521,MgVZnMoTa,1.0
6522,MgVZnPdHf,1.0
6523,MgVZnPdTa,1.0
6524,MgVZnHfTa,1.0
6525,MgVZrNbMo,1.0
6526,MgVZrNbPd,1.0
6527,MgVZrNbHf,1.0
6528,MgVZrNbTa,1.0
6529,MgVZrMoPd,1.0
6530,MgVZrMoHf,1.0
6531,MgVZrMoTa,1.0
6532,MgVZrPdHf,1.0
6533,MgVZrPdTa,1.0
6534,MgVZrHfTa,1.0
6535,MgVNbMoPd,1.0
6536,MgVNbMoHf,1.0
6537,MgVNbMoTa,1.0
6538,MgVNbPdHf,1.0
6539,MgVNbPdTa,1.0
6540,MgVNbHfTa,1.0
6541,MgVMoPdHf,1.0
6542,MgVMoPdTa,1.0
6543,MgVMoHfTa,1.0
6544,MgVPdHfTa,1.0
6545,MgCrMnFeCo,1.0
6546,MgCrMnFeNi,2.0
6547,MgCrMnFeCu,2.0
6548,MgCrMnFeZn,2.0
6549,MgCrMnFeZr,2.0
6550,MgCrMnFeNb,2.0
6551,MgCrMnFeMo,2.0
6552,MgCrMnFePd,2.0
6553,MgCrMnFeHf,1.0
6554,MgCrMnFeTa,1.0
6555,MgCrMnCoNi,2.0
6556,MgCrMnCoCu,2.0
6557,MgCrMnCoZn,2.0
6558,MgCrMnCoZr,2.0
6559,MgCrMnCoNb,2.0
6560,MgCrMnCoMo,2.0
6561,MgCrMnCoPd,2.0
6562,MgCrMnCoHf,1.0
6563,MgCrMnCoTa,1.0
6564,MgCrMnNiCu,2.0
6565,MgCrMnNiZn,2.0
6566,MgCrMnNiZr,2.0
6567,MgCrMnNiNb,2.0
6568,MgCrMnNiMo,2.0
6569,MgCrMnNiPd,2.0
6570,MgCrMnNiHf,1.0
6571,MgCrMnNiTa,1.0
6572,MgCrMnCuZn,2.0
6573,MgCrMnCuZr,2.0
6574,MgCrMnCuNb,2.0
6575,MgCrMnCuMo,2.0
6576,MgCrMnCuPd,2.0
6577,MgCrMnCuHf,1.0
6578,MgCrMnCuTa,1.0
6579,MgCrMnZnZr,2.0
6580,MgCrMnZnNb,2.0
6581,MgCrMnZnMo,2.0
6582,MgCrMnZnPd,2.0
6583,MgCrMnZnHf,1.0
6584,MgCrMnZnTa,1.0
6585,MgCrMnZrNb,2.0
6586,MgCrMnZrMo,2.0
6587,MgCrMnZrPd,2.0
6588,MgCrMnZrHf,1.0
6589,MgCrMnZrTa,1.0
6590,MgCrMnNbMo,2.0
6591,MgCrMnNbPd,2.0
6592,MgCrMnNbHf,1.0
6593,MgCrMnNbTa,1.0
6594,MgCrMnMoPd,2.0
6595,MgCrMnMoHf,1.0
6596,MgCrMnMoTa,1.0
6597,MgCrMnPdHf,1.0
6598,MgCrMnPdTa,1.0
6599,MgCrMnHfTa,1.0
6600,MgCrFeCoNi,1.0
6601,MgCrFeCoCu,2.0
6602,MgCrFeCoZn,2.0
6603,MgCrFeCoZr,2.0
6604,MgCrFeCoNb,2.0
6605,MgCrFeCoMo,2.0
6606,MgCrFeCoPd,2.0
6607,MgCrFeCoHf,1.0
6608,MgCrFeCoTa,1.0
6609,MgCrFeNiCu,2.0
6610,MgCrFeNiZn,2.0
6611,MgCrFeNiZr,2.0
6612,MgCrFeNiNb,2.0
6613,MgCrFeNiMo,2.0
6614,MgCrFeNiPd,2.0
6615,MgCrFeNiHf,1.0
6616,MgCrFeNiTa,1.0
6617,MgCrFeCuZn,2.0
6618,MgCrFeCuZr,2.0
6619,MgCrFeCuNb,2.0
6620,MgCrFeCuMo,2.0
6621,MgCrFeCuPd,2.0
6622,MgCrFeCuHf,1.0
6623,MgCrFeCuTa,1.0
6624,MgCrFeZnZr,2.0
6625,MgCrFeZnNb,2.0
6626,MgCrFeZnMo,2.0
6627,MgCrFeZnPd,2.0
6628,MgCrFeZnHf,1.0
6629,MgCrFeZnTa,1.0
6630,MgCrFeZrNb,2.0
6631,MgCrFeZrMo,2.0
6632,MgCrFeZrPd,2.0
6633,MgCrFeZrHf,1.0
6634,MgCrFeZrTa,1.0
6635,MgCrFeNbMo,2.0
6636,MgCrFeNbPd,2.0
6637,MgCrFeNbHf,1.0
6638,MgCrFeNbTa,1.0
6639,MgCrFeMoPd,2.0
6640,MgCrFeMoHf,1.0
6641,MgCrFeMoTa,1.0
6642,MgCrFePdHf,1.0
6643,MgCrFePdTa,1.0
6644,MgCrFeHfTa,1.0
6645,MgCrCoNiCu,2.0
6646,MgCrCoNiZn,2.0
6647,MgCrCoNiZr,2.0
6648,MgCrCoNiNb,2.0
6649,MgCrCoNiMo,2.0
6650,MgCrCoNiPd,2.0
6651,MgCrCoNiHf,1.0
6652,MgCrCoNiTa,1.0
6653,MgCrCoCuZn,2.0
6654,MgCrCoCuZr,2.0
6655,MgCrCoCuNb,2.0
6656,MgCrCoCuMo,2.0
6657,MgCrCoCuPd,2.0
6658,MgCrCoCuHf,1.0
6659,MgCrCoCuTa,1.0
6660,MgCrCoZnZr,2.0
6661,MgCrCoZnNb,2.0
6662,MgCrCoZnMo,2.0
6663,MgCrCoZnPd,2.0
6664,MgCrCoZnHf,1.0
6665,MgCrCoZnTa,1.0
6666,MgCrCoZrNb,2.0
6667,MgCrCoZrMo,2.0
6668,MgCrCoZrPd,2.0
6669,MgCrCoZrHf,1.0
6670,MgCrCoZrTa,1.0
6671,MgCrCoNbMo,2.0
6672,MgCrCoNbPd,2.0
6673,MgCrCoNbHf,1.0
6674,MgCrCoNbTa,1.0
6675,MgCrCoMoPd,2.0
6676,MgCrCoMoHf,1.0
6677,MgCrCoMoTa,1.0
6678,MgCrCoPdHf,1.0
6679,MgCrCoPdTa,1.0
6680,MgCrCoHfTa,1.0
6681,MgCrNiCuZn,2.0
6682,MgCrNiCuZr,2.0
6683,MgCrNiCuNb,2.0
6684,MgCrNiCuMo,2.0
6685,MgCrNiCuPd,2.0
6686,MgCrNiCuHf,1.0
6687,MgCrNiCuTa,1.0
6688,MgCrNiZnZr,2.0
6689,MgCrNiZnNb,2.0
6690,MgCrNiZnMo,2.0
6691,MgCrNiZnPd,2.0
6692,MgCrNiZnHf,1.0
6693,MgCrNiZnTa,1.0
6694,MgCrNiZrNb,2.0
6695,MgCrNiZrMo,2.0
6696,MgCrNiZrPd,2.0
6697,MgCrNiZrHf,1.0
6698,MgCrNiZrTa,1.0
6699,MgCrNiNbMo,2.0
6700,MgCrNiNbPd,2.0
6701,MgCrNiNbHf,1.0
6702,MgCrNiNbTa,1.0
6703,MgCrNiMoPd,2.0
6704,MgCrNiMoHf,1.0
6705,MgCrNiMoTa,1.0
6706,MgCrNiPdHf,1.0
6707,MgCrNiPdTa,1.0
6708,MgCrNiHfTa,1.0
6709,MgCrCuZnZr,2.0
6710,MgCrCuZnNb,2.0
6711,MgCrCuZnMo,2.0
6712,MgCrCuZnPd,2.0
6713,MgCrCuZnHf,1.0
6714,MgCrCuZnTa,1.0
6715,MgCrCuZrNb,2.0
6716,MgCrCuZrMo,2.0
6717,MgCrCuZrPd,2.0
6718,MgCrCuZrHf,1.0
6719,MgCrCuZrTa,1.0
6720,MgCrCuNbMo,2.0
6721,MgCrCuNbPd,2.0
6722,MgCrCuNbHf,1.0
6723,MgCrCuNbTa,1.0
6724,MgCrCuMoPd,2.0
6725,MgCrCuMoHf,1.0
6726,MgCrCuMoTa,1.0
6727,MgCrCuPdHf,1.0
6728,MgCrCuPdTa,1.0
6729,MgCrCuHfTa,1.0
6730,MgCrZnZrNb,2.0
6731,MgCrZnZrMo,2.0
6732,MgCrZnZrPd,2.0
6733,MgCrZnZrHf,1.0
6734,MgCrZnZrTa,1.0
6735,MgCrZnNbMo,2.0
6736,MgCrZnNbPd,2.0
6737,MgCrZnNbHf,1.0
6738,MgCrZnNbTa,1.0
6739,MgCrZnMoPd,2.0
6740,MgCrZnMoHf,1.0
6741,MgCrZnMoTa,1.0
6742,MgCrZnPdHf,1.0
6743,MgCrZnPdTa,1.0
6744,MgCrZnHfTa,1.0
6745,MgCrZrNbMo,2.0
6746,MgCrZrNbPd,2.0
6747,MgCrZrNbHf,1.0
6748,MgCrZrNbTa,1.0
6749,MgCrZrMoPd,2.0
6750,MgCrZrMoHf,1.0
6751,MgCrZrMoTa,1.0
6752,MgCrZrPdHf,1.0
6753,MgCrZrPdTa,1.0
6754,MgCrZrHfTa,1.0
6755,MgCrNbMoPd,2.0
6756,MgCrNbMoHf,1.0
6757,MgCrNbMoTa,1.0
6758,MgCrNbPdHf,1.0
6759,MgCrNbPdTa,1.0
6760,MgCrNbHfTa,1.0
6761,MgCrMoPdHf,1.0
6762,MgCrMoPdTa,1.0
6763,MgCrMoHfTa,1.0
6764,MgCrPdHfTa,1.0
6765,MgMnFeCoNi,1.0
6766,MgMnFeCoCu,2.0
6767,MgMnFeCoZn,2.0
6768,MgMnFeCoZr,2.0
6769,MgMnFeCoNb,2.0
6770,MgMnFeCoMo,2.0
6771,MgMnFeCoPd,2.0
6772,MgMnFeCoHf,1.0
6773,MgMnFeCoTa,1.0
6774,MgMnFeNiCu,2.0
6775,MgMnFeNiZn,2.0
6776,MgMnFeNiZr,2.0
6777,MgMnFeNiNb,2.0
6778,MgMnFeNiMo,2.0
6779,MgMnFeNiPd,2.0
6780,MgMnFeNiHf,1.0
6781,MgMnFeNiTa,1.0
6782,MgMnFeCuZn,2.0
6783,MgMnFeCuZr,2.0
6784,MgMnFeCuNb,2.0
6785,MgMnFeCuMo,2.0
6786,MgMnFeCuPd,2.0
6787,MgMnFeCuHf,1.0
6788,MgMnFeCuTa,1.0
6789,MgMnFeZnZr,2.0
6790,MgMnFeZnNb,2.0
6791,MgMnFeZnMo,2.0
6792,MgMnFeZnPd,2.0
6793,MgMnFeZnHf,1.0
6794,MgMnFeZnTa,1.0
6795,MgMnFeZrNb,0.0
6796,MgMnFeZrMo,0.0
6797,MgMnFeZrPd,2.0
6798,MgMnFeZrHf,1.0
6799,MgMnFeZrTa,1.0
6800,MgMnFeNbMo,2.0
6801,MgMnFeNbPd,2.0
6802,MgMnFeNbHf,1.0
6803,MgMnFeNbTa,1.0
6804,MgMnFeMoPd,2.0
6805,MgMnFeMoHf,1.0
6806,MgMnFeMoTa,1.0
6807,MgMnFePdHf,1.0
6808,MgMnFePdTa,1.0
6809,MgMnFeHfTa,1.0
6810,MgMnCoNiCu,1.0
6811,MgMnCoNiZn,1.0
6812,MgMnCoNiZr,2.0
6813,MgMnCoNiNb,2.0
6814,MgMnCoNiMo,2.0
6815,MgMnCoNiPd,2.0
6816,MgMnCoNiHf,1.0
6817,MgMnCoNiTa,1.0
6818,MgMnCoCuZn,1.0
6819,MgMnCoCuZr,2.0
6820,MgMnCoCuNb,2.0
6821,MgMnCoCuMo,2.0
6822,MgMnCoCuPd,2.0
6823,MgMnCoCuHf,1.0
6824,MgMnCoCuTa,1.0
6825,MgMnCoZnZr,2.0
6826,MgMnCoZnNb,2.0
6827,MgMnCoZnMo,2.0
6828,MgMnCoZnPd,2.0
6829,MgMnCoZnHf,1.0
6830,MgMnCoZnTa,1.0
6831,MgMnCoZrNb,0.0
